Date,Currency,Mean,Buy,Sell
04/11/2015,JPY (100),84.1829,84.0897,84.276
04/11/2015,SW KRONER,11.9072,11.8913,11.923
04/11/2015,NOR KRONER,11.961,11.9472,11.9749
04/11/2015,DAN KRONER,14.9692,14.9531,14.9854
04/11/2015,IND RUPEE,1.5535,1.5517,1.5552
04/11/2015,HONGKONG DOLLAR,13.1624,13.1495,13.1753
04/11/2015,SINGAPORE DOLLAR,72.8919,72.7969,72.987
04/11/2015,SAUDI RIYAL,27.2008,27.1734,27.2283
04/11/2015,CHINESE YUAN,16.0997,16.083,16.1164
04/11/2015,AUSTRALIAN $,73.1147,73.0173,73.212
05/11/2015,US DOLLAR,101.9715,101.8694,102.0735
05/11/2015,STG POUND,156.9119,156.745,157.0789
05/11/2015,EURO,110.8897,110.78,110.9994
05/11/2015,SA RAND,7.3241,7.3152,7.333
05/11/2015,KES / USHS,33.9311,33.8481,34.0141
05/11/2015,KES / TSHS,21.153,21.0828,21.2232
05/11/2015,KES / RWF,7.2601,7.2185,7.3017
05/11/2015,KES / BIF,15.1416,15.0774,15.2057
05/11/2015,AE DIRHAM,27.7632,27.7317,27.7948
05/11/2015,CAN $,77.4801,77.3966,77.5635
05/11/2015,S FRANC,102.6593,102.5462,102.7724
05/11/2015,JPY (100),83.9168,83.8225,84.0111
05/11/2015,SW KRONER,11.8221,11.8067,11.8375
05/11/2015,NOR KRONER,11.7893,11.7741,11.8045
05/11/2015,DAN KRONER,14.8605,14.8446,14.8765
05/11/2015,IND RUPEE,1.5535,1.5518,1.5552
05/11/2015,HONGKONG DOLLAR,13.1574,13.1443,13.1706
05/11/2015,SINGAPORE DOLLAR,72.6552,72.5618,72.7486
05/11/2015,SAUDI RIYAL,27.1906,27.1543,27.2269
05/11/2015,CHINESE YUAN,16.0699,16.0503,16.0895
05/11/2015,AUSTRALIAN $,72.9147,72.8163,73.0132
06/11/2015,US DOLLAR,102.1284,102.0333,102.2235
06/11/2015,STG POUND,155.8367,155.6783,155.995
06/11/2015,EURO,110.9842,110.8678,111.1006
06/11/2015,SA RAND,7.3329,7.325,7.3407
06/11/2015,KES / USHS,33.3894,33.3094,33.4695
06/11/2015,KES / TSHS,21.1205,21.0519,21.1892
06/11/2015,KES / RWF,7.2801,7.2293,7.3309
06/11/2015,KES / BIF,15.2632,15.1511,15.3754
06/11/2015,AE DIRHAM,27.8052,27.7778,27.8326
06/11/2015,CAN $,77.5993,77.5153,77.6834
06/11/2015,S FRANC,102.4357,102.3301,102.5414
06/11/2015,JPY (100),84.0183,83.9297,84.1069
06/11/2015,SW KRONER,11.8206,11.8075,11.8336
06/11/2015,NOR KRONER,11.9312,11.9185,11.9438
06/11/2015,DAN KRONER,14.8719,14.8568,14.8871
06/11/2015,IND RUPEE,1.5507,1.549,1.5524
06/11/2015,HONGKONG DOLLAR,13.1767,13.1644,13.1889
06/11/2015,SINGAPORE DOLLAR,72.6376,72.5596,72.7156
06/11/2015,SAUDI RIYAL,27.2335,27.2074,27.2596
06/11/2015,CHINESE YUAN,16.093,16.0774,16.1086
06/11/2015,AUSTRALIAN $,72.9504,72.862,73.0387
09/11/2015,US DOLLAR,102.2398,102.1472,102.3324
09/11/2015,STG POUND,154.1947,154.0278,154.3617
09/11/2015,EURO,109.7297,109.6072,109.8522
09/11/2015,SA RAND,7.3409,7.3332,7.3486
09/11/2015,KES / USHS,33.1574,33.0785,33.2363
09/11/2015,KES / TSHS,20.9802,20.9123,21.0481
09/11/2015,KES / RWF,7.2868,7.2313,7.3423
09/11/2015,KES / BIF,15.3346,15.2229,15.4463
09/11/2015,AE DIRHAM,27.8363,27.8073,27.8653
09/11/2015,CAN $,77.6839,77.6018,77.7661
09/11/2015,S FRANC,102.5474,102.4443,102.6506
09/11/2015,JPY (100),84.1099,84.0234,84.1964
09/11/2015,SW KRONER,11.8334,11.8207,11.8462
09/11/2015,NOR KRONER,11.9442,11.9318,11.9565
09/11/2015,DAN KRONER,14.721,14.7063,14.7357
09/11/2015,IND RUPEE,1.5524,1.5507,1.554
09/11/2015,HONGKONG DOLLAR,13.1905,13.1786,13.2025
09/11/2015,SINGAPORE DOLLAR,72.0202,71.9296,72.1107
09/11/2015,SAUDI RIYAL,27.2621,27.2284,27.2959
09/11/2015,CHINESE YUAN,16.093,16.0778,16.1082
09/11/2015,AUSTRALIAN $,71.9513,71.8606,72.042
10/11/2015,US DOLLAR,102.2443,102.1444,102.3441
10/11/2015,STG POUND,154.2539,154.0806,154.4272
10/11/2015,EURO,109.8417,109.7172,109.9661
10/11/2015,SA RAND,7.1357,7.1265,7.1448
10/11/2015,KES / USHS,33.3027,33.2213,33.3841
10/11/2015,KES / TSHS,20.9303,20.861,20.9997
10/11/2015,KES / RWF,7.2914,7.2305,7.3523
10/11/2015,KES / BIF,15.2283,15.1157,15.341
10/11/2015,AE DIRHAM,27.8363,27.8073,27.8654
10/11/2015,CAN $,76.9333,76.8466,77.02
10/11/2015,S FRANC,101.7508,101.6464,101.8552
10/11/2015,JPY (100),82.9232,82.8288,83.0176
10/11/2015,SW KRONER,11.768,11.7525,11.7836
10/11/2015,NOR KRONER,11.7888,11.7739,11.8037
10/11/2015,DAN KRONER,14.721,14.7047,14.7374
10/11/2015,IND RUPEE,1.5395,1.5377,1.5412
10/11/2015,HONGKONG DOLLAR,13.1901,13.1772,13.203
10/11/2015,SINGAPORE DOLLAR,71.7579,71.6703,71.8456
10/11/2015,SAUDI RIYAL,27.2644,27.2371,27.2918
10/11/2015,CHINESE YUAN,16.0707,16.0544,16.087
10/11/2015,AUSTRALIAN $,72.0209,71.9301,72.1117
11/11/2015,US DOLLAR,102.2474,102.1489,102.3459
11/11/2015,STG POUND,154.4936,154.3228,154.6644
11/11/2015,EURO,109.2903,109.1694,109.4111
11/11/2015,SA RAND,7.1359,7.1268,7.145
11/11/2015,KES / USHS,33.9374,33.8558,34.019
11/11/2015,KES / TSHS,21.0275,20.9583,21.0967
11/11/2015,KES / RWF,7.2462,7.205,7.2874
11/11/2015,KES / BIF,15.1026,15.0392,15.1661
11/11/2015,AE DIRHAM,27.8372,27.81,27.8644
11/11/2015,CAN $,76.9356,76.8499,77.0213
11/11/2015,S FRANC,101.7539,101.6508,101.857
11/11/2015,JPY (100),82.9257,82.8324,83.019
11/11/2015,SW KRONER,11.7684,11.753,11.7838
11/11/2015,NOR KRONER,11.7892,11.7744,11.8039
11/11/2015,DAN KRONER,14.7373,14.722,14.7526
11/11/2015,IND RUPEE,1.5395,1.5378,1.5412
11/11/2015,HONGKONG DOLLAR,13.1917,13.179,13.2044
11/11/2015,SINGAPORE DOLLAR,72.0002,71.9105,72.0898
11/11/2015,SAUDI RIYAL,27.2642,27.2288,27.2995
11/11/2015,CHINESE YUAN,16.0728,16.0536,16.0921
11/11/2015,AUSTRALIAN $,72.2429,72.1478,72.3381
12/11/2015,US DOLLAR,102.2926,102.2,102.3853
12/11/2015,STG POUND,155.6164,155.4483,155.7844
12/11/2015,EURO,109.9644,109.8506,110.0783
12/11/2015,SA RAND,7.2065,7.1985,7.2146
12/11/2015,KES / USHS,34.2645,34.1846,34.3444
12/11/2015,KES / TSHS,21.0671,20.9991,21.135
12/11/2015,KES / RWF,7.243,7.2022,7.2838
12/11/2015,KES / BIF,15.0441,14.9816,15.1067
12/11/2015,AE DIRHAM,27.8507,27.8216,27.8797
12/11/2015,CAN $,77.1263,77.039,77.2136
12/11/2015,S FRANC,101.8547,101.7422,101.9672
12/11/2015,JPY (100),83.2087,83.1232,83.2943
12/11/2015,SW KRONER,11.7756,11.7629,11.7883
12/11/2015,NOR KRONER,11.8991,11.8855,11.9126
12/11/2015,DAN KRONER,14.7462,14.7317,14.7606
12/11/2015,IND RUPEE,1.5494,1.5478,1.5511
12/11/2015,HONGKONG DOLLAR,13.1992,13.1873,13.2112
12/11/2015,SINGAPORE DOLLAR,72.1107,72.0378,72.1837
12/11/2015,SAUDI RIYAL,27.277,27.2497,27.3042
12/11/2015,CHINESE YUAN,16.0641,16.0457,16.0824
12/11/2015,AUSTRALIAN $,73.0114,72.9299,73.0929
12/11/2015,US DOLLAR,101.8771,101.7778,101.9765
12/11/2015,STG POUND,154.5836,154.4161,154.7511
12/11/2015,EURO,111.4978,111.3739,111.6217
12/11/2015,SA RAND,6.6857,6.6781,6.6933
12/11/2015,KES / USHS,33.0301,32.9488,33.1114
12/11/2015,KES / TSHS,21.2021,21.1323,21.2718
12/11/2015,KES / RWF,7.3226,7.2664,7.3788
12/11/2015,KES / BIF,15.411,15.1506,15.6714
12/11/2015,AE DIRHAM,27.7375,27.7067,27.7683
12/11/2015,CAN $,74.9979,74.9137,75.0821
12/11/2015,S FRANC,102.9791,102.8266,103.1315
12/11/2015,JPY (100),83.853,83.7539,83.952
12/11/2015,SW KRONER,11.9808,11.967,11.9946
12/11/2015,NOR KRONER,11.7997,11.7847,11.8146
12/11/2015,DAN KRONER,14.9324,14.9158,14.9491
12/11/2015,IND RUPEE,1.5276,1.5259,1.5293
12/11/2015,HONGKONG DOLLAR,13.1449,13.1321,13.1577
12/11/2015,SINGAPORE DOLLAR,72.6837,72.6102,72.7572
12/11/2015,SAUDI RIYAL,27.1528,27.1227,27.1829
12/11/2015,CHINESE YUAN,15.8248,15.8057,15.844
12/11/2015,AUSTRALIAN $,74.4263,74.3487,74.504
13/11/2015,US DOLLAR,102.2524,102.1594,102.3453
13/11/2015,STG POUND,155.3003,155.13,155.4706
13/11/2015,EURO,109.6119,109.4939,109.73
13/11/2015,SA RAND,7.1486,7.141,7.1563
13/11/2015,KES / USHS,34.278,34.198,34.3581
13/11/2015,KES / TSHS,21.0754,21.0073,21.1434
13/11/2015,KES / RWF,7.2908,7.2304,7.3513
13/11/2015,KES / BIF,15.3544,15.096,15.6128
13/11/2015,AE DIRHAM,27.8385,27.8129,27.8642
13/11/2015,CAN $,76.7805,76.7078,76.8531
13/11/2015,S FRANC,101.7994,101.6917,101.9071
13/11/2015,JPY (100),83.1219,83.0362,83.2076
13/11/2015,SW KRONER,11.7999,11.7873,11.8126
13/11/2015,NOR KRONER,11.7552,11.7411,11.7692
13/11/2015,DAN KRONER,14.6995,14.6842,14.7147
13/11/2015,IND RUPEE,1.548,1.5462,1.5497
13/11/2015,HONGKONG DOLLAR,13.1937,13.1817,13.2057
13/11/2015,SINGAPORE DOLLAR,71.9226,71.8522,71.993
13/11/2015,SAUDI RIYAL,27.2669,27.2411,27.2928
13/11/2015,CHINESE YUAN,16.0541,16.0388,16.0693
13/11/2015,AUSTRALIAN $,72.6759,72.6047,72.747
16/11/2015,US DOLLAR,102.3085,102.2111,102.4059
16/11/2015,STG POUND,155.6906,155.5139,155.8672
16/11/2015,EURO,109.7161,109.59,109.8422
16/11/2015,SA RAND,7.1127,7.1044,7.1209
16/11/2015,KES / USHS,33.966,33.8848,34.0472
16/11/2015,KES / TSHS,21.0247,20.9558,21.0936
16/11/2015,KES / RWF,7.3798,7.2261,7.5334
16/11/2015,KES / BIF,15.0917,15.0284,15.1549
16/11/2015,AE DIRHAM,27.8538,27.8269,27.8807
16/11/2015,CAN $,76.8572,76.7812,76.9333
16/11/2015,S FRANC,101.5822,101.4805,101.6839
16/11/2015,JPY (100),83.5479,83.4513,83.6444
16/11/2015,SW KRONER,11.7499,11.7367,11.7631
16/11/2015,NOR KRONER,11.7478,11.7332,11.7624
16/11/2015,DAN KRONER,14.7035,14.6885,14.7186
16/11/2015,IND RUPEE,1.546,1.5444,1.5476
16/11/2015,HONGKONG DOLLAR,13.2001,13.1875,13.2126
16/11/2015,SINGAPORE DOLLAR,71.8206,71.7472,71.894
16/11/2015,SAUDI RIYAL,27.2808,27.2541,27.3075
16/11/2015,CHINESE YUAN,16.0401,16.0211,16.0591
16/11/2015,AUSTRALIAN $,72.7669,72.6721,72.8618
17/11/2015,US DOLLAR,102.2372,102.1361,102.3382
17/11/2015,STG POUND,155.1642,154.9917,155.3367
17/11/2015,EURO,108.9539,108.8417,109.0661
17/11/2015,SA RAND,7.1208,7.1123,7.1293
17/11/2015,KES / USHS,33.843,33.7606,33.9253
17/11/2015,KES / TSHS,21.0589,20.9892,21.1287
17/11/2015,KES / RWF,7.2469,7.2055,7.2883
17/11/2015,KES / BIF,15.0435,14.9797,15.1073
17/11/2015,AE DIRHAM,27.8344,27.8065,27.8623
17/11/2015,CAN $,76.6396,76.5581,76.7211
17/11/2015,S FRANC,101.1049,100.9549,101.2548
17/11/2015,JPY (100),82.8402,82.7482,82.9321
17/11/2015,SW KRONER,11.699,11.6858,11.7123
17/11/2015,NOR KRONER,11.7284,11.7134,11.7433
17/11/2015,DAN KRONER,14.6036,14.5875,14.6197
17/11/2015,IND RUPEE,1.5503,1.5487,1.552
17/11/2015,HONGKONG DOLLAR,13.191,13.178,13.2041
17/11/2015,SINGAPORE DOLLAR,71.826,71.745,71.9071
17/11/2015,SAUDI RIYAL,27.2632,27.2356,27.2909
17/11/2015,CHINESE YUAN,16.0392,16.0196,16.0589
17/11/2015,AUSTRALIAN $,72.4504,72.3532,72.5476
18/11/2015,US DOLLAR,102.214,102.115,102.3129
18/11/2015,STG POUND,155.4169,155.2433,155.5906
18/11/2015,EURO,108.8164,108.6956,108.9372
18/11/2015,SA RAND,7.1418,7.1333,7.1504
18/11/2015,KES / USHS,33.3126,33.2314,33.3937
18/11/2015,KES / TSHS,21.0442,20.9749,21.1135
18/11/2015,KES / RWF,7.2486,7.2073,7.2898
18/11/2015,KES / BIF,15.1859,15.1222,15.2495
18/11/2015,AE DIRHAM,27.8281,27.8008,27.8554
18/11/2015,CAN $,76.743,76.6572,76.8288
18/11/2015,S FRANC,100.5846,100.4377,100.7315
18/11/2015,JPY (100),82.902,82.8049,82.9991
18/11/2015,SW KRONER,11.6817,11.6687,11.6946
18/11/2015,NOR KRONER,11.7558,11.7429,11.7688
18/11/2015,DAN KRONER,14.5829,14.5668,14.599
18/11/2015,IND RUPEE,1.5457,1.544,1.5473
18/11/2015,HONGKONG DOLLAR,13.1882,13.1754,13.201
18/11/2015,SINGAPORE DOLLAR,71.7191,71.6295,71.8086
18/11/2015,SAUDI RIYAL,27.2556,27.2285,27.2827
18/11/2015,CHINESE YUAN,16.012,15.9927,16.0312
18/11/2015,AUSTRALIAN $,72.5259,72.4302,72.6217
19/11/2015,US DOLLAR,102.1859,102.0878,102.2841
19/11/2015,STG POUND,155.4642,155.2906,155.6378
19/11/2015,EURO,108.9906,108.8722,109.1089
19/11/2015,SA RAND,7.1982,7.19,7.2064
19/11/2015,KES / USHS,32.8128,32.7324,32.8933
19/11/2015,KES / TSHS,21.0891,21.0199,21.1583
19/11/2015,KES / RWF,7.2956,7.2347,7.3564
19/11/2015,KES / BIF,15.3644,15.105,15.6238
19/11/2015,AE DIRHAM,27.8227,27.7934,27.8521
19/11/2015,CAN $,76.6213,76.539,76.7035
19/11/2015,S FRANC,100.2954,100.1744,100.4164
19/11/2015,JPY (100),82.745,82.6555,82.8346
19/11/2015,SW KRONER,11.7227,11.7081,11.7374
19/11/2015,NOR KRONER,11.7791,11.763,11.7952
19/11/2015,DAN KRONER,14.5911,14.5761,14.6062
19/11/2015,IND RUPEE,1.5455,1.5438,1.5472
19/11/2015,HONGKONG DOLLAR,13.1848,13.1721,13.1974
19/11/2015,SINGAPORE DOLLAR,71.7926,71.716,71.8691
19/11/2015,SAUDI RIYAL,27.2481,27.2212,27.275
19/11/2015,CHINESE YUAN,16.0043,15.9852,16.0235
19/11/2015,AUSTRALIAN $,72.5061,72.4109,72.6013
20/11/2015,US DOLLAR,102.2011,102.1011,102.3012
20/11/2015,STG POUND,156.1628,155.9889,156.3367
20/11/2015,EURO,109.5069,109.3839,109.63
20/11/2015,SA RAND,7.2903,7.2818,7.2989
20/11/2015,KES / USHS,32.9253,32.8442,33.0065
20/11/2015,KES / TSHS,21.1349,21.0653,21.2045
20/11/2015,KES / RWF,7.2495,7.2081,7.2908
20/11/2015,KES / BIF,15.0977,15.034,15.1614
20/11/2015,AE DIRHAM,27.8246,27.7947,27.8545
20/11/2015,CAN $,76.979,76.8949,77.063
20/11/2015,S FRANC,100.6165,100.4734,100.7596
20/11/2015,JPY (100),83.1817,83.0833,83.28
20/11/2015,SW KRONER,11.7736,11.7605,11.7867
20/11/2015,NOR KRONER,11.8556,11.8406,11.8706
20/11/2015,DAN KRONER,14.6856,14.6701,14.701
20/11/2015,IND RUPEE,1.5465,1.5448,1.5483
20/11/2015,HONGKONG DOLLAR,13.1872,13.1743,13.2002
20/11/2015,SINGAPORE DOLLAR,72.3087,72.2175,72.4
20/11/2015,SAUDI RIYAL,27.2529,27.2255,27.2803
20/11/2015,CHINESE YUAN,16.0115,15.9945,16.0284
20/11/2015,AUSTRALIAN $,73.5184,73.4311,73.6057
23/11/2015,US DOLLAR,102.1806,102.0811,102.28
23/11/2015,STG POUND,155.0594,154.8844,155.2344
23/11/2015,EURO,108.4872,108.3772,108.5972
23/11/2015,SA RAND,7.2898,7.2811,7.2984
23/11/2015,KES / USHS,32.883,32.8021,32.964
23/11/2015,KES / TSHS,21.1881,21.1185,21.2576
23/11/2015,KES / RWF,7.389,7.235,7.543
23/11/2015,KES / BIF,15.0127,14.9492,15.0762
23/11/2015,AE DIRHAM,27.819,27.7915,27.8464
23/11/2015,CAN $,76.3197,76.2368,76.4025
23/11/2015,S FRANC,100.1525,100.0501,100.2549
23/11/2015,JPY (100),82.9354,82.8513,83.0195
23/11/2015,SW KRONER,11.6919,11.6764,11.7073
23/11/2015,NOR KRONER,11.806,11.7924,11.8195
23/11/2015,DAN KRONER,14.5389,14.5237,14.554
23/11/2015,IND RUPEE,1.5406,1.539,1.5422
23/11/2015,HONGKONG DOLLAR,13.1842,13.1714,13.1971
23/11/2015,SINGAPORE DOLLAR,72.0469,71.9692,72.1247
23/11/2015,SAUDI RIYAL,27.2438,27.2165,27.271
23/11/2015,CHINESE YUAN,15.9922,15.9756,16.0088
23/11/2015,AUSTRALIAN $,73.3401,73.2432,73.437
24/11/2015,US DOLLAR,102.2,102.1,102.3
24/11/2015,STG POUND,154.885,154.715,155.055
24/11/2015,EURO,108.6814,108.5611,108.8017
24/11/2015,SA RAND,7.2705,7.261,7.2801
24/11/2015,KES / USHS,33.0236,32.9423,33.1048
24/11/2015,KES / TSHS,21.1938,21.1241,21.2635
24/11/2015,KES / RWF,7.2946,7.2336,7.3555
24/11/2015,KES / BIF,15.2997,15.0401,15.5593
24/11/2015,AE DIRHAM,27.8254,27.7944,27.8564
24/11/2015,CAN $,76.4713,76.3821,76.5604
24/11/2015,S FRANC,100.3191,100.1766,100.4616
24/11/2015,JPY (100),83.1943,83.1027,83.2858
24/11/2015,SW KRONER,11.7362,11.7227,11.7497
24/11/2015,NOR KRONER,11.8421,11.8289,11.8552
24/11/2015,DAN KRONER,14.5792,14.5639,14.5945
24/11/2015,IND RUPEE,1.5409,1.5392,1.5426
24/11/2015,HONGKONG DOLLAR,13.1868,13.1739,13.1997
24/11/2015,SINGAPORE DOLLAR,72.0657,71.9724,72.1591
24/11/2015,SAUDI RIYAL,27.2475,27.2187,27.2764
24/11/2015,CHINESE YUAN,15.9956,15.9793,16.0119
24/11/2015,AUSTRALIAN $,73.538,73.4405,73.6355
25/11/2015,US DOLLAR,102.1793,102.0828,102.2759
25/11/2015,STG POUND,154.0528,153.8917,154.2139
25/11/2015,EURO,108.88,108.7633,108.9967
25/11/2015,SA RAND,7.2683,7.2597,7.2768
25/11/2015,KES / USHS,32.9324,32.8523,33.0124
25/11/2015,KES / TSHS,21.2079,21.1389,21.2769
25/11/2015,KES / RWF,7.2863,7.2353,7.3372
25/11/2015,KES / BIF,15.2333,14.9742,15.4923
25/11/2015,AE DIRHAM,27.819,27.792,27.8461
25/11/2015,CAN $,76.5331,76.4493,76.6169
25/11/2015,S FRANC,100.5109,100.3961,100.6256
25/11/2015,JPY (100),83.456,83.3669,83.5451
25/11/2015,SW KRONER,11.7477,11.7332,11.7622
25/11/2015,NOR KRONER,11.8244,11.8105,11.8383
25/11/2015,DAN KRONER,14.6027,14.5883,14.6171
25/11/2015,IND RUPEE,1.5396,1.5379,1.5413
25/11/2015,HONGKONG DOLLAR,13.1849,13.1725,13.1974
25/11/2015,SINGAPORE DOLLAR,72.2243,72.1382,72.3104
25/11/2015,SAUDI RIYAL,27.1989,27.1714,27.2264
25/11/2015,CHINESE YUAN,15.991,15.9721,16.0099
25/11/2015,AUSTRALIAN $,73.7173,73.6221,73.8125
27/11/2015,US DOLLAR,102.1363,102.0367,102.2359
27/11/2015,STG POUND,154.0406,153.8683,154.2128
27/11/2015,EURO,108.0583,107.9394,108.1772
27/11/2015,SA RAND,7.1512,7.1427,7.1596
27/11/2015,KES / USHS,32.8973,32.8163,32.9783
27/11/2015,KES / TSHS,21.2168,21.1472,21.2865
27/11/2015,KES / RWF,7.2871,7.2457,7.3284
27/11/2015,KES / BIF,15.1759,15.1121,15.2396
27/11/2015,AE DIRHAM,27.8085,27.7802,27.8367
27/11/2015,CAN $,76.748,76.6674,76.8286
27/11/2015,S FRANC,99.7522,99.6355,99.869
27/11/2015,JPY (100),83.3459,83.2613,83.4306
27/11/2015,SW KRONER,11.6985,11.6843,11.7126
27/11/2015,NOR KRONER,11.7925,11.7794,11.8055
27/11/2015,DAN KRONER,14.5269,14.5114,14.5424
27/11/2015,IND RUPEE,1.5306,1.529,1.5322
27/11/2015,HONGKONG DOLLAR,13.1787,13.1659,13.1916
27/11/2015,SINGAPORE DOLLAR,72.4885,72.4024,72.5746
27/11/2015,SAUDI RIYAL,27.211,27.1735,27.2484
27/11/2015,CHINESE YUAN,15.9756,15.9569,15.9943
27/11/2015,AUSTRALIAN $,73.8394,73.7419,73.937
30/11/2015,US DOLLAR,102.1143,102.0139,102.2147
30/11/2015,STG POUND,153.5583,153.3944,153.7222
30/11/2015,EURO,108.1533,108.0317,108.275
30/11/2015,SA RAND,7.0937,7.0853,7.1022
30/11/2015,KES / USHS,32.8554,32.7741,32.9367
30/11/2015,KES / TSHS,21.2018,21.132,21.2716
30/11/2015,KES / RWF,7.2966,7.2551,7.338
30/11/2015,KES / BIF,15.1693,15.1055,15.2332
30/11/2015,AE DIRHAM,27.8025,27.774,27.8309
30/11/2015,CAN $,76.33,76.2493,76.4108
30/11/2015,S FRANC,99.0632,98.9465,99.1798
30/11/2015,JPY (100),83.1956,83.1003,83.291
30/11/2015,SW KRONER,11.6807,11.6659,11.6954
30/11/2015,NOR KRONER,11.7363,11.7207,11.7518
30/11/2015,DAN KRONER,14.494,14.4783,14.5097
30/11/2015,IND RUPEE,1.5284,1.5268,1.53
30/11/2015,HONGKONG DOLLAR,13.1765,13.1636,13.1895
30/11/2015,SINGAPORE DOLLAR,72.2831,72.1916,72.3746
30/11/2015,SAUDI RIYAL,27.2051,27.1711,27.2391
30/11/2015,CHINESE YUAN,15.9641,15.9471,15.981
30/11/2015,AUSTRALIAN $,73.4151,73.3378,73.4924
01/12/2015,US DOLLAR,102.1842,102.0889,102.2794
01/12/2015,STG POUND,153.6514,153.4889,153.8139
01/12/2015,EURO,108.1081,107.9883,108.2278
01/12/2015,SA RAND,7.1055,7.0975,7.1135
01/12/2015,KES / USHS,32.784,32.7045,32.8635
01/12/2015,KES / TSHS,21.1873,21.1186,21.256
01/12/2015,KES / RWF,7.2957,7.2449,7.3465
01/12/2015,KES / BIF,15.3647,15.1057,15.6236
01/12/2015,AE DIRHAM,27.8219,27.7921,27.8516
01/12/2015,CAN $,76.5109,76.4253,76.5966
01/12/2015,S FRANC,99.2995,99.1925,99.4066
01/12/2015,JPY (100),83.0124,82.9317,83.0932
01/12/2015,SW KRONER,11.7438,11.7314,11.7563
01/12/2015,NOR KRONER,11.7811,11.7653,11.7968
01/12/2015,DAN KRONER,14.4916,14.4776,14.5057
01/12/2015,IND RUPEE,1.5361,1.5345,1.5378
01/12/2015,HONGKONG DOLLAR,13.1852,13.1729,13.1975
01/12/2015,SINGAPORE DOLLAR,72.412,72.3316,72.4923
01/12/2015,SAUDI RIYAL,27.2237,27.1875,27.26
01/12/2015,CHINESE YUAN,15.9709,15.9559,15.9859
01/12/2015,AUSTRALIAN $,73.8638,73.7694,73.9582
02/12/2015,US DOLLAR,102.1529,102.0528,102.2529
02/12/2015,STG POUND,154.0458,153.8772,154.2144
02/12/2015,EURO,108.4908,108.3728,108.6089
02/12/2015,SA RAND,7.065,7.0569,7.0731
02/12/2015,KES / USHS,32.6472,32.5663,32.7282
02/12/2015,KES / TSHS,21.1742,21.1045,21.2439
02/12/2015,KES / RWF,7.3028,7.2467,7.3589
02/12/2015,KES / BIF,15.242,15.1291,15.3548
02/12/2015,AE DIRHAM,27.8134,27.7823,27.8444
02/12/2015,CAN $,76.4617,76.3754,76.5481
02/12/2015,S FRANC,99.3657,99.2538,99.4775
02/12/2015,JPY (100),83.0039,82.9158,83.0919
02/12/2015,SW KRONER,11.7813,11.7677,11.7948
02/12/2015,NOR KRONER,11.7741,11.7591,11.789
02/12/2015,DAN KRONER,14.5529,14.537,14.5689
02/12/2015,IND RUPEE,1.5357,1.5339,1.5374
02/12/2015,HONGKONG DOLLAR,13.1769,13.164,13.1898
02/12/2015,SINGAPORE DOLLAR,72.575,72.4961,72.6538
02/12/2015,SAUDI RIYAL,27.2154,27.1778,27.2529
02/12/2015,CHINESE YUAN,15.9645,15.9482,15.9808
02/12/2015,AUSTRALIAN $,74.7606,74.6618,74.8594
03/12/2015,US DOLLAR,102.1854,102.0872,102.2835
03/12/2015,STG POUND,153.3778,153.205,153.5506
03/12/2015,EURO,108.2108,108.09,108.3317
03/12/2015,SA RAND,7.117,7.108,7.126
03/12/2015,KES / USHS,32.5194,32.4392,32.5996
03/12/2015,KES / TSHS,21.1381,21.0689,21.2074
03/12/2015,KES / RWF,7.3005,7.2446,7.3565
03/12/2015,KES / BIF,15.3596,15.1002,15.619
03/12/2015,AE DIRHAM,27.8264,27.797,27.8558
03/12/2015,CAN $,76.3147,76.23,76.3994
03/12/2015,S FRANC,99.4796,99.355,99.6042
03/12/2015,JPY (100),82.8855,82.7891,82.9819
03/12/2015,SW KRONER,11.7461,11.7328,11.7594
03/12/2015,NOR KRONER,11.8211,11.8057,11.8366
03/12/2015,DAN KRONER,14.5022,14.4862,14.5182
03/12/2015,IND RUPEE,1.5349,1.5332,1.5366
03/12/2015,HONGKONG DOLLAR,13.1849,13.1722,13.1975
03/12/2015,SINGAPORE DOLLAR,72.3641,72.2741,72.4542
03/12/2015,SAUDI RIYAL,27.224,27.187,27.2611
03/12/2015,CHINESE YUAN,15.9696,15.9541,15.985
03/12/2015,AUSTRALIAN $,74.7793,74.6972,74.8613
04/12/2015,US DOLLAR,102.1814,102.0833,102.2794
04/12/2015,STG POUND,153.7625,153.5967,153.9283
04/12/2015,EURO,110.7878,110.6661,110.9094
04/12/2015,SA RAND,7.1153,7.107,7.1237
04/12/2015,KES / USHS,32.4424,32.3623,32.5224
04/12/2015,KES / TSHS,21.1683,21.0991,21.2376
04/12/2015,KES / RWF,7.2959,7.2449,7.3469
04/12/2015,KES / BIF,15.3025,15.0431,15.5618
04/12/2015,AE DIRHAM,27.8211,27.7906,27.8516
04/12/2015,CAN $,76.3745,76.2898,76.4592
04/12/2015,S FRANC,101.7845,101.6361,101.9328
04/12/2015,JPY (100),83.0372,82.9474,83.127
04/12/2015,SW KRONER,11.9627,11.9491,11.9764
04/12/2015,NOR KRONER,11.9732,11.9589,11.9875
04/12/2015,DAN KRONER,14.8556,14.8403,14.8709
04/12/2015,IND RUPEE,1.5288,1.5271,1.5305
04/12/2015,HONGKONG DOLLAR,13.1849,13.1722,13.1975
04/12/2015,SINGAPORE DOLLAR,72.7891,72.7089,72.8693
